,dien_tich,phong_ngu,so_tang,lat,long,gia,gia_m2,ten_duong,ten_phuong,so_do2
4041,35.0,2.0,3.0,20.9959104,105.8576533,4200.0,120.0,60,6,1
4042,125.0,10.5,10.5,21.0170158,105.8507508,63000.0,504.0,85,1,1
4043,65.0,6.0,5.0,21.0075992,105.8545268,12500.0,192.30769230769232,92,14,1
4044,42.0,4.801504451949647,4.776731098605334,20.9986756,105.868674,19500.0,464.2857142857143,44,5,0
4045,38.0,6.0,6.0,21.0135234,105.851064,26000.0,684.2105263157895,56,5,1
4046,60.0,4.801504451949647,4.0,20.9965725,105.8427916,18700.0,311.6666666666667,25,19,1
4047,231.0,4.801504451949647,4.776731098605334,21.0161682,105.8493913,179000.0,688.4615384615385,65,7,0
4048,30.0,3.0,5.0,21.0028316,105.8590463,8000.0,226.66666666666663,78,12,1
4049,32.0,3.0,4.0,21.0026976,105.8611996,6000.0,187.5,51,14,0
4050,60.0,4.0,3.0,21.0251735,105.8496706,5600.0,93.33333333333331,3,2,0
4051,50.0,4.801504451949647,4.776731098605334,21.0095052,105.846229,7900.0,158.0,56,5,0
4052,45.0,4.0,6.0,21.0069151,105.8656789,10800.0,240.0,95,13,1
4053,45.0,4.801504451949647,5.0,21.0088308,105.8632384,11500.0,255.55555555555557,84,13,1
4054,56.0,4.0,6.0,21.0029863,105.865675,6500.0,116.07142857142856,18,13,1
4055,60.0,2.0,3.0,21.0069151,105.8656789,6500.0,108.33333333333331,95,13,1
4056,200.0,4.0,2.0,21.0135234,105.851064,62000.0,310.0,56,5,1
4057,50.0,4.0,5.0,20.9965284,105.8624341,7500.0,150.0,78,14,1
4058,25.0,4.801504451949647,7.0,21.0146013,105.8492911,11800.0,472.0,62,5,1
4059,110.0,4.801504451949647,10.0,21.0150152,105.8504667,76000.0,690.9090909090909,80,1,1
4060,25.0,4.801504451949647,5.0,21.0053964,105.8569193,7500.0,300.0,78,14,1
4061,56.0,4.0,5.0,21.0053979,105.8615574,7000.0,125.0,60,6,1
4062,34.0,4.801504451949647,4.0,20.9965284,105.8624341,68000.0,78.82352941176471,51,16,0
4064,55.0,8.0,4.776731098605334,20.996569,105.8427741,16500.0,300.0,25,19,1
4066,36.0,3.0,3.0,21.0053964,105.8569193,12800.0,355.55555555555554,78,14,0
4068,130.0,9.0,4.776731098605334,21.0100668,105.8539219,31400.0,241.53846153846155,24,10,1
4069,22.0,5.0,7.0,21.0078523,105.8695862,6490.0,295.0,77,13,0
4070,107.0,4.0,4.0,20.9959104,105.8576533,32500.0,303.7383177570093,60,6,1
4073,189.0,5.0,10.0,21.0092071,105.8492575,118000.0,624.3386243386243,56,5,1
4074,90.0,4.801504451949647,7.0,21.0132507,105.8657274,16500.0,183.33333333333331,42,3,1
4075,43.0,3.0,2.0,21.0081338,105.8462749,14500.0,337.2093023255814,96,5,1
4076,109.0,4.801504451949647,4.776731098605334,21.0022207,105.8508119,28000.0,256.8807339449541,3,2,0
4078,80.0,3.0,5.0,20.9966858,105.8738462,21000.0,262.5,45,16,1
4081,35.0,4.801504451949647,4.776731098605334,20.9959104,105.8576533,8500.0,242.8571428571429,60,6,0
4083,148.0,4.801504451949647,4.776731098605334,21.014855,105.8504718,105000.0,709.4594594594595,41,1,0
4084,35.0,4.801504451949647,4.776731098605334,21.0068975,105.8715997,10500.0,300.0,77,13,0
4087,60.0,2.0,5.0,20.9959104,105.8576533,,183.33333333333331,60,6,0
4088,80.0,4.0,4.0,20.9916904,105.8442862,17000.0,212.5,61,19,1
4089,79.8,6.0,5.0,21.0018882,105.8456614,23500.0,294.48621553884715,14,0,0
4090,45.0,3.0,4.0,21.0012054,105.8545375,4850.0,107.77777777777776,2,2,1
4092,45.0,4.801504451949647,4.776731098605334,21.0069151,105.8656789,9700.0,215.55555555555557,95,13,0
4095,120.0,4.801504451949647,4.776731098605334,21.014855,105.8504718,75000.0,625.0,41,1,0
4096,180.0,4.801504451949647,4.776731098605334,21.0022207,105.8508119,40000.0,222.22222222222223,3,2,0
4098,32.0,3.0,4.0,21.0078523,105.8695862,6000.0,187.5,77,13,1
4101,90.0,4.801504451949647,4.776731098605334,21.0078523,105.8695862,20000.0,222.22222222222223,77,13,0
4102,150.0,4.0,4.776731098605334,21.0099992,105.8528839,22800.0,152.0,24,10,1
4103,65.0,4.801504451949647,5.0,21.0005442,105.8615662,15000.0,230.7692307692308,26,12,0
4106,139.0,9.0,9.0,20.9959104,105.8576533,56000.0,402.8776978417266,60,6,1
4108,100.0,1.0,1.0,20.996688,105.8450657,29600.0,296.0,38,0,0
4110,231.0,1.0,1.0,20.9959104,105.8576533,300000.0,146.27011214041931,60,6,1
4111,95.0,4.801504451949647,3.0,21.0141038,105.8556913,50000.0,526.3157894736842,64,5,0
4113,80.0,4.801504451949647,2.0,21.0112392,105.8602223,27600.0,345.0,37,17,1
4114,169.0,4.801504451949647,10.5,21.0151263,105.8509152,,,41,1,1
4115,59.0,10.0,7.0,21.0109796,105.8628205,15000.0,254.2372881355932,57,3,0
4116,58.0,10.0,7.0,21.0109796,105.8628205,15500.0,267.2413793103448,57,3,0
4117,58.0,10.0,7.0,21.0109796,105.8628205,15800.0,272.41379310344826,57,3,1
4118,60.0,10.0,7.0,21.0109796,105.8628205,,,57,3,0
4119,90.0,1.0,1.0,21.0117469,105.8516541,46000.0,511.1111111111111,24,10,1
4121,200.0,2.0,1.0,20.9959104,105.8576533,55000.0,275.0,60,6,1
4122,36.0,2.0,2.0,21.0081338,105.8462749,14500.0,402.77777777777777,96,4,1
4123,115.0,4.0,3.0,20.995818,105.8498965,11680.0,101.56521739130434,81,15,0
4124,139.0,4.801504451949647,10.5,21.014855,105.8504718,,,41,1,1
4125,44.0,4.0,5.0,20.9960238,105.8511476,4400.0,100.0,81,15,1
4126,170.0,3.0,3.0,21.0146013,105.8492911,115000.0,676.4705882352941,71,8,0
4127,65.0,4.801504451949647,5.0,20.9970859,105.84487,17200.0,264.61538461538464,38,19,1
4128,70.0,4.801504451949647,4.776731098605334,21.0078523,105.8695862,,,77,13,0
4129,32.0,3.0,6.0,20.9961183,105.86202,5100.0,159.375,60,6,1
4130,58.0,6.0,5.0,21.0054302,105.8548122,8500.0,146.55172413793105,92,14,1
4131,40.0,4.0,4.0,21.0075992,105.8545268,3550.0,88.75,92,14,0
4132,146.0,4.801504451949647,3.0,21.0017328,105.8518211,23000.0,157.53424657534248,3,2,1
4133,31.0,4.0,6.0,20.9959104,105.8576533,8700.0,280.64516129032256,60,6,0
4134,163.0,4.801504451949647,7.0,21.0096324,105.8501333,73000.0,447.85276073619633,56,5,1
4135,70.0,6.0,5.0,21.0135185,105.8632127,12000.0,171.42857142857142,67,3,1
4136,45.0,4.801504451949647,4.0,20.996536,105.862438,4420.0,98.22222222222224,77,13,1
4137,125.0,10.5,10.5,21.0170158,105.8507508,63000.0,504.0,85,1,1
4138,163.0,4.801504451949647,7.0,21.0161682,105.8493913,73000.0,447.85276073619633,65,7,1
4139,70.0,6.0,6.0,21.0053964,105.8569193,10000.0,142.85714285714286,78,14,1
4140,40.0,4.801504451949647,4.776731098605334,21.0158326,105.8565768,4000.0,100.0,23,9,1
4141,50.0,6.0,5.0,20.9791653,105.8648276,4500.0,90.0,81,15,1
4142,45.0,4.801504451949647,5.0,20.9954314,105.8564223,10800.0,240.0,60,6,1
4143,60.0,4.801504451949647,2.0,20.9965284,105.8624341,3600.0,60.0,77,13,1
4144,27.0,4.801504451949647,5.0,21.0008143,105.8517814,4900.0,181.4814814814815,3,10,0
4145,80.0,6.0,5.0,20.993767,105.841957,21000.0,262.5,25,2,1
4146,110.0,10.5,10.0,21.0150152,105.8504667,78000.0,709.0909090909091,80,1,1
4147,100.0,4.801504451949647,4.0,21.0023036,105.8489024,19000.0,190.0,31,0,1
4149,42.0,4.801504451949647,3.0,20.9954314,105.8564223,2950.0,70.23809523809524,60,6,1
4150,40.0,4.801504451949647,4.0,20.9965284,105.8624341,5400.0,135.0,77,13,1
4151,95.0,4.801504451949647,2.0,20.9982797,105.8460175,8800.0,92.63157894736842,30,19,1
4152,36.0,4.0,5.0,21.0189578,105.8639306,5400.0,150.0,32,3,1
4153,120.0,3.0,1.0,20.9959104,105.8576533,30000.0,250.0,60,6,0
4154,52.0,4.801504451949647,4.776731098605334,21.0087159,105.8538723,25000.0,480.7692307692308,84,10,0
4155,56.0,4.801504451949647,4.776731098605334,21.0029223,105.8698613,11000.0,196.42857142857144,60,13,0
4156,35.0,4.0,6.0,21.0026976,105.8611996,6500.0,185.7142857142857,78,14,1
4157,50.0,4.0,5.0,21.0091003,105.8564284,17500.0,350.0,84,14,1
4158,50.0,4.0,5.0,21.0062655,105.8519196,17500.0,350.0,95,14,1
4160,38.0,3.0,3.0,21.0008143,105.8517814,4200.0,110.52631578947368,3,2,1
4161,85.0,3.0,7.0,20.9965284,105.8624341,15000.0,176.47058823529412,78,14,1
4162,162.0,4.801504451949647,10.5,21.0150152,105.8504667,162000.0,1000.0,80,1,1
4163,50.0,4.801504451949647,6.0,21.002883,105.8596364,7350.0,147.0,78,14,1
4164,47.0,4.801504451949647,4.0,20.9966858,105.8738462,54000.0,1148.936170212766,45,16,1
4165,65.0,4.801504451949647,5.0,21.0019569,105.8617213,6700.0,103.07692307692308,77,13,0
4166,110.0,10.0,8.0,21.0096324,105.8501333,8250000.0,75000.0,56,5,1
4167,38.0,3.0,3.0,20.9959104,105.8576533,8000.0,210.52631578947367,60,6,0
4168,110.0,4.801504451949647,2.0,21.0168656,105.8535492,38000.0,360.0,22,8,1
4175,93.0,4.801504451949647,4.0,21.0023258,105.8537113,11000.0,118.27956989247312,2,14,0
4178,32.0,3.0,4.0,21.0012054,105.8545375,4850.0,151.5625,2,2,1
4179,52.2,5.0,4.0,21.0132507,105.8657274,14355.0,268.1992337164751,42,3,1
4181,198.0,4.801504451949647,4.0,21.0135234,105.851064,84800.0,428.2828282828283,19,7,1
4183,231.0,9.0,9.0,21.015125,105.8503804,180000.0,692.3076923076923,41,1,1
4185,70.0,4.801504451949647,4.776731098605334,20.9959104,105.8576533,18500.0,264.2857142857143,60,6,0
4186,24.0,3.0,5.0,20.9959104,105.8576533,8500.0,354.1666666666667,60,6,1
4187,200.0,4.0,4.0,21.014855,105.8504718,119000.0,595.0,41,1,1
4189,100.0,6.0,4.776731098605334,21.0115168,105.8533481,30000.0,300.0,24,10,1
4191,60.0,4.0,4.0,21.0053964,105.8569193,16000.0,266.6666666666667,78,14,0
4192,210.0,8.0,4.776731098605334,21.0115168,105.8533481,88000.0,419.04761904761904,24,10,1
4196,231.0,4.801504451949647,4.776731098605334,21.0092071,105.8492575,,,56,5,0
4197,34.0,1.0,1.0,20.9959104,105.8576533,8500.0,250.0,60,6,0
4202,210.0,8.0,4.776731098605334,21.0115168,105.8533481,88000.0,419.04761904761904,24,10,1
4203,180.0,4.801504451949647,7.0,21.0117753,105.8509496,80000.0,444.44444444444446,19,10,1
4205,32.0,4.801504451949647,4.776731098605334,21.0019789,105.8455315,8500.0,265.625,14,19,0
4209,38.0,4.801504451949647,5.0,21.015125,105.8503804,23800.0,626.3157894736842,80,7,1
4212,60.0,4.801504451949647,5.0,20.9972657,105.8427448,17000.0,283.3333333333333,25,19,1
4214,3.9,4.801504451949647,4.776731098605334,20.9972657,105.8427448,18000.0,4615.384615384615,25,19,0
4217,38.0,3.0,3.0,20.9959104,105.8576533,8000.0,210.52631578947367,60,6,0
4218,210.0,3.0,7.0,21.0022207,105.8508119,88000.0,419.04761904761904,3,2,1
4220,34.0,1.0,1.0,20.9959104,105.8576533,8500.0,250.0,60,6,1
4222,76.0,5.0,5.0,21.0017059,105.8460708,10590.0,139.3421052631579,14,0,1
4223,70.0,6.0,4.0,20.9995814,105.8454528,22200.0,317.1428571428572,30,19,1
4224,40.0,3.0,4.0,21.0017778,105.8590754,6300.0,157.5,0,12,0
4225,45.0,6.0,5.0,20.995818,105.8498965,6350.0,141.11111111111111,81,15,0
4226,43.0,4.0,4.0,21.0017778,105.8590754,7400.0,172.09302325581396,26,12,1
4227,56.0,4.801504451949647,4.776731098605334,21.0100516,105.8624909,15200.0,271.42857142857144,57,3,0
4228,70.0,4.801504451949647,4.0,20.996539,105.8427895,9500.0,135.71428571428572,25,19,1
4229,115.0,4.0,4.0,21.0042501,105.8695696,21000.0,182.6086956521739,60,6,1
4230,231.0,2.0,2.0,21.0187567,105.8459098,230000.0,583.756345177665,65,7,1
4231,31.0,4.0,4.0,20.9963878,105.8619928,4000.0,129.03225806451613,3,2,1
4232,200.0,2.0,1.0,20.9963878,105.8619928,55000.0,275.0,60,6,0
4233,81.0,3.0,6.0,20.9989835,105.8575258,15000.0,185.1851851851852,4,14,1
4234,110.0,4.801504451949647,4.776731098605334,21.0180851,105.8552965,22000.0,200.0,16,17,0
4235,43.0,4.801504451949647,4.776731098605334,20.9959104,105.8576533,11600.0,269.7674418604651,60,6,1
4236,50.0,4.0,4.0,20.9990256,105.8633373,5200.0,104.0,51,16,0
4237,85.0,4.801504451949647,3.0,21.0009874,105.8581161,15000.0,176.47058823529412,75,11,1
4238,163.0,4.801504451949647,7.0,21.0096324,105.8501333,73000.0,447.85276073619633,56,5,1
4239,45.0,4.0,4.0,21.0027755,105.8563287,9000.0,175.55555555555554,78,14,1
4240,50.0,4.801504451949647,4.776731098605334,21.0088308,105.8632384,10700.0,214.0,84,13,0
4241,38.0,3.0,6.0,21.0251735,105.8496706,6200.0,163.1578947368421,93,16,1
4242,25.0,3.0,6.0,21.0002928,105.8586844,6500.0,260.0,77,13,1
4243,126.0,10.5,6.0,21.0087453,105.866606,13000.0,103.17460317460318,67,13,1
4244,165.0,4.801504451949647,1.0,21.0151263,105.8509152,125000.0,757.5757575757576,41,1,1
4245,48.0,3.0,3.0,21.0003977,105.8697617,7500.0,156.25,20,16,1
4246,80.0,2.0,2.0,20.9964168,105.8459081,19000.0,237.5,38,19,1
4247,108.0,4.801504451949647,4.776731098605334,21.0004215,105.850545,23000.0,212.96296296296296,3,2,0
4248,60.0,4.0,4.0,21.0029863,105.865675,14000.0,233.33333333333331,18,13,1
4249,70.0,4.801504451949647,4.776731098605334,21.0180851,105.8552965,29000.0,414.2857142857143,16,17,0
4250,231.0,4.801504451949647,2.0,21.0008143,105.8517814,89000.0,287.0967741935484,3,2,0
4251,80.0,3.0,4.0,20.9967604,105.8432719,20000.0,250.0,38,19,1
4252,70.0,10.5,10.0,21.0151263,105.8509152,40000.0,571.4285714285714,19,1,1
4253,100.0,4.801504451949647,7.0,21.0151325,105.8492108,68500.0,685.0,1,10,1
4254,75.0,4.801504451949647,5.0,21.0156387,105.8651446,10800.0,144.0,81,15,0
4255,50.0,4.801504451949647,5.0,20.99673,105.8566669,4350.0,87.0,60,6,0
4256,27.0,4.801504451949647,4.0,20.9959104,105.8576533,8300.0,307.4074074074074,60,6,0
4257,38.0,4.801504451949647,5.0,20.9981979,105.8673067,3650.0,96.05263157894736,60,6,0
4258,42.0,4.801504451949647,4.776731098605334,21.0135234,105.851064,26500.0,630.952380952381,19,5,0
4259,70.0,2.0,2.0,21.0026587,105.8617634,16000.0,228.57142857142856,51,13,1
4260,66.0,4.801504451949647,4.776731098605334,21.0135234,105.851064,26000.0,393.93939393939394,19,5,0
4261,40.0,4.801504451949647,4.776731098605334,21.0062596,105.8456423,8300.0,207.5,30,0,0
4262,130.0,2.0,2.0,20.9959104,105.8576533,30000.0,230.7692307692308,60,6,1
4263,44.0,5.0,4.0,20.996081,105.842795,550.0,12.5,25,0,0
4264,38.0,10.0,6.0,21.0132507,105.8657274,2200.0,57.89473684210526,42,3,1
4265,33.0,2.0,3.0,20.9951406,105.856239,5500.0,166.66666666666666,60,6,0
4266,70.0,4.0,6.0,21.0029863,105.865675,23800.0,340.0,18,16,1
4267,55.0,1.0,1.0,21.0029863,105.865675,13000.0,236.3636363636364,78,14,1
4268,70.0,2.0,2.0,21.0026587,105.8617634,15400.0,220.0,51,13,1
4269,231.0,6.0,4.0,21.003713,105.8513296,38680.0,135.24475524475525,78,14,1
4270,192.0,2.0,1.0,21.0026587,105.8617634,27000.0,140.625,51,13,1
4271,45.0,4.801504451949647,2.0,21.0016719,105.8597171,4850.0,107.77777777777776,78,14,0
4272,36.0,4.801504451949647,6.0,21.0132507,105.8657274,6300.0,175.0,42,3,0
4273,130.0,6.0,7.0,21.0017059,105.8460708,38000.0,292.3076923076923,14,0,1
4275,190.0,8.0,7.0,21.0026587,105.8617634,30000.0,157.89473684210526,51,13,1
4276,90.0,4.0,5.0,21.0004215,105.850545,20000.0,222.22222222222223,3,2,1
4277,45.0,5.0,5.0,20.999651,105.8592999,5500.0,122.22222222222224,75,11,1
4278,70.0,5.0,5.0,20.9982638,105.8673667,5600.0,80.0,93,16,1
4279,100.0,10.5,8.0,21.0004215,105.850545,30000.0,300.0,3,2,1
4280,86.0,4.801504451949647,2.0,21.006498,105.8455938,17500.0,203.4883720930233,30,0,0
4283,90.0,4.801504451949647,4.776731098605334,21.0018882,105.8456614,5589.0,62.1,14,0,1
4285,80.0,1.0,4.776731098605334,21.0003665,105.8556883,11500.0,143.75,4,11,1
4286,66.0,4.801504451949647,3.0,20.996536,105.862438,18000.0,272.72727272727275,60,6,1
4288,28.0,4.801504451949647,4.0,21.0092071,105.8492575,16500.0,589.2857142857143,56,5,1
4294,90.0,4.801504451949647,7.0,21.0091542,105.86867,16500.0,183.33333333333331,42,3,0
4295,86.0,9.0,6.0,21.000993,105.8581246,15800.0,183.72093023255812,4,12,0
4296,110.0,10.5,9.0,21.0121728,105.8498555,76000.0,690.9090909090909,41,1,0
4297,35.0,4.801504451949647,1.0,20.9959104,105.8576533,8750.0,250.0,60,6,1
4298,230.0,4.801504451949647,4.776731098605334,21.0092071,105.8492575,97000.0,421.7391304347826,56,5,1
4300,80.0,6.0,5.0,20.9992609,105.8622475,15000.0,187.5,78,14,0
4308,86.0,5.0,7.0,21.0053964,105.8569193,27000.0,313.95348837209303,78,14,1
4310,35.0,4.801504451949647,4.0,20.999962,105.8616199,6000.0,171.42857142857142,51,16,1
4314,105.0,3.0,3.0,20.9993202,105.8594256,22500.0,214.28571428571428,26,12,0
4315,34.0,4.801504451949647,7.0,20.9959104,105.8576533,,,60,6,1
4316,68.0,4.801504451949647,4.776731098605334,21.0169506,105.8540824,29900.0,439.7058823529412,29,9,0
4317,68.0,4.801504451949647,4.776731098605334,21.0161916,105.8576533,29900.0,439.7058823529412,23,9,0
4318,55.0,4.0,4.0,20.9972657,105.8427448,12900.0,234.54545454545453,25,19,1
4320,86.0,5.0,7.0,21.0158326,105.8565768,27000.0,313.95348837209303,16,17,1
4321,80.0,4.801504451949647,4.776731098605334,20.9911093,105.8446343,7500.0,93.75,61,15,0
4323,52.0,8.0,6.0,21.0151263,105.8509152,37000.0,711.5384615384615,41,1,1
4324,62.0,6.0,4.0,20.995818,105.8498965,11000.0,177.4193548387097,81,15,1
4325,4.0,4.801504451949647,4.776731098605334,21.0180919,105.8553024,,,23,9,0
4331,128.0,4.801504451949647,9.0,21.0164338,105.8503476,,,80,1,0
4332,200.0,4.801504451949647,4.0,21.0146013,105.8492911,119000.0,595.0,65,7,1
4333,45.0,4.0,6.0,21.0069151,105.8656789,9600.0,213.33333333333331,95,13,1
4334,43.0,1.0,1.0,21.0003665,105.8556883,7800.0,181.3953488372093,4,11,1
4335,30.2,4.801504451949647,3.0,21.0081338,105.8462749,13900.0,460.2649006622517,96,5,1
4336,46.2,5.0,4.0,21.0079825,105.8573572,13500.0,292.2077922077922,58,14,0
4337,49.0,6.0,5.0,20.996688,105.8450657,20000.0,408.16326530612247,60,6,1
4338,22.0,3.0,6.0,20.9982638,105.8673667,8500.0,386.3636363636364,60,6,1
4339,34.0,1.0,1.0,20.9959104,105.8576533,8500.0,250.0,60,6,1
4340,231.0,10.5,9.0,21.0096324,105.8501333,135000.0,540.0,1,5,1
4341,150.0,10.5,10.5,21.0096324,105.8501333,70500.0,470.0,1,5,1
4344,165.0,2.0,2.0,21.0150152,105.8504667,100000.0,606.060606060606,80,1,1
4346,50.0,5.0,6.0,21.0029863,105.865675,8600.0,172.0,77,13,1
4347,40.0,5.0,5.0,21.0170158,105.8507508,25000.0,625.0,85,1,1
4350,50.0,4.801504451949647,6.0,20.9997867,105.8626056,9100.0,182.0,93,16,0
4351,60.0,10.0,6.0,20.9959104,105.8576533,5900.0,98.33333333333331,60,6,1
4352,40.0,4.0,6.0,21.0135185,105.8632127,6000.0,150.0,67,3,1
4353,32.0,3.0,4.0,21.0026976,105.8611996,6000.0,187.5,78,14,0
4354,200.0,3.0,10.0,21.0170576,105.8528483,162000.0,810.0,29,8,0
4355,73.0,4.801504451949647,6.0,21.0026563,105.8459919,11500.0,157.53424657534248,14,14,0
4356,90.0,4.801504451949647,4.0,21.0161014,105.8541986,25500.0,283.3333333333333,71,8,0
4357,44.0,4.801504451949647,5.0,20.995064,105.8569609,4000.0,90.9090909090909,60,6,0
4358,60.0,4.801504451949647,5.0,20.998923,105.8532232,5100.0,85.0,11,2,0
4360,50.0,8.0,5.0,20.9984853,105.8686635,10000.0,200.0,93,16,0
4361,62.0,4.0,5.0,21.0156387,105.8651446,12000.0,193.5483870967742,81,15,1
4363,30.0,3.0,5.0,20.9967604,105.8432719,9800.0,326.6666666666667,14,19,1
4364,120.0,4.801504451949647,4.776731098605334,20.9959104,105.8576533,30000.0,250.0,60,6,0
4365,120.0,3.0,1.0,20.9959104,105.8576533,30000.0,250.0,60,6,0
4366,50.0,2.0,3.0,21.0170576,105.8528483,16500.0,330.0,29,8,1
4367,45.0,4.801504451949647,4.776731098605334,20.9965725,105.8427916,12000.0,266.6666666666667,25,19,1
4368,68.0,4.801504451949647,6.0,20.995592,105.8513774,19000.0,279.4117647058824,3,2,0
4369,142.0,3.0,2.0,21.0144673,105.8654782,17000.0,119.71830985915491,47,3,1
4370,40.0,3.0,4.0,21.0017778,105.8590754,6300.0,157.5,26,12,0
4371,140.0,3.0,1.0,20.9989019,105.8556992,7800.0,55.71428571428572,75,11,0
4372,55.0,4.801504451949647,4.776731098605334,20.99673,105.8566669,5900.0,107.27272727272728,60,6,0
4373,40.0,5.0,5.0,21.0132507,105.8657274,8000.0,200.0,42,3,1
4374,50.0,2.0,3.0,21.0153877,105.8542963,16500.0,330.0,71,8,1
4375,150.0,4.801504451949647,5.0,21.0117469,105.8516541,60000.0,400.0,24,10,1
4376,220.0,4.801504451949647,4.776731098605334,21.0161682,105.8493913,97000.0,440.9090909090909,65,7,0
4377,43.0,3.0,5.0,20.9995814,105.8454528,8700.0,202.32558139534885,30,19,1
4378,170.0,10.5,5.0,21.0088308,105.8632384,38000.0,223.52941176470588,84,13,1
4380,95.0,4.801504451949647,4.776731098605334,21.0138567,105.8543244,52000.0,547.3684210526316,64,10,1
4381,45.0,3.0,4.0,21.0004203,105.8535447,6800.0,151.11111111111111,75,11,1
4382,90.0,4.801504451949647,4.776731098605334,21.0132507,105.8657274,16500.0,183.33333333333331,42,3,0
4383,62.0,4.801504451949647,4.776731098605334,20.9965725,105.8427916,10600.0,170.96774193548387,25,19,0
4384,45.0,5.0,5.0,20.9937815,105.8466875,7450.0,165.55555555555554,25,15,1
4385,22.0,3.0,5.0,20.997933,105.8495893,4400.0,200.0,81,15,1
4386,68.0,4.801504451949647,6.0,21.0004215,105.850545,19000.0,279.4117647058824,3,2,0
4387,80.0,4.801504451949647,4.776731098605334,20.9867119,105.8411621,21000.0,262.5,48,19,0
4388,45.0,6.0,5.0,20.9974405,105.8426369,5900.0,131.11111111111111,25,15,1
4389,39.0,3.0,4.0,21.0091003,105.8564284,2999.0,76.8974358974359,84,14,1
4390,100.0,4.801504451949647,4.776731098605334,21.0030169,105.8617285,6000.0,60.0,43,1,0
4391,45.0,3.0,5.0,21.0062655,105.8519196,11300.0,251.11111111111111,95,14,1
4392,65.0,5.0,5.0,21.0161916,105.8576533,8000.0,123.07692307692308,13,9,1
4393,17.0,4.801504451949647,4.776731098605334,20.9959104,105.8576533,4350.0,255.8823529411765,60,6,0
4394,27.0,4.801504451949647,5.0,21.0081097,105.8460405,4900.0,181.4814814814815,96,0,1
4395,80.0,2.0,2.0,20.9959104,105.8576533,10800.0,135.0,60,6,1
4396,70.0,5.0,5.0,21.0132507,105.8657274,8000.0,114.28571428571428,42,3,0
4397,48.0,4.801504451949647,4.776731098605334,21.0053964,105.8569193,7350.0,153.125,78,14,0
4398,30.0,2.0,3.0,21.0081338,105.8462749,5.6,0.186666666666666,96,5,1
4399,23.0,4.801504451949647,4.776731098605334,21.0069151,105.8656789,3600.0,156.52173913043478,95,13,0
4400,30.0,4.801504451949647,4.0,21.0022207,105.8508119,3000.0,100.0,77,13,0
4401,26.0,4.801504451949647,4.776731098605334,21.0053964,105.8569193,6000.0,230.7692307692308,78,14,0
4402,50.0,4.801504451949647,4.776731098605334,21.0091003,105.8564284,18500.0,370.0,84,14,0
4403,120.0,4.801504451949647,1.0,20.9981979,105.8673067,30000.0,250.0,60,6,1
4404,56.0,4.0,4.0,21.0029863,105.865675,16500.0,294.6428571428572,77,13,1
4405,50.0,2.0,3.0,21.0017328,105.8518211,6000.0,120.0,3,2,1
4406,50.0,4.0,5.0,20.9959104,105.8576533,16500.0,330.0,60,6,1
4407,42.0,4.0,4.0,20.9967604,105.8432719,14000.0,333.3333333333333,38,19,1
4408,140.0,4.0,3.0,21.0095052,105.846229,67000.0,478.57142857142856,56,5,1
4409,38.0,3.0,4.0,21.0029863,105.865675,7000.0,184.21052631578948,18,16,0
4410,30.0,3.0,4.0,21.0009481,105.8539873,4850.0,161.66666666666666,2,2,1
4411,231.0,4.801504451949647,4.776731098605334,21.0196576,105.8421167,100000.0,357.1428571428572,98,8,0
4412,45.0,4.801504451949647,5.0,21.0069151,105.8656789,9000.0,200.0,95,13,1
4413,95.0,4.801504451949647,4.776731098605334,21.0138567,105.8543244,52000.0,547.3684210526316,64,10,1
4414,90.0,4.0,4.0,20.9959004,105.8469415,19000.0,211.11111111111111,38,15,1
4415,25.0,4.801504451949647,4.776731098605334,21.0090543,105.8586182,7000.0,280.0,84,4,0
4416,25.0,3.0,4.0,21.0019569,105.8617213,6000.0,240.0,77,13,1
4417,52.0,4.0,5.0,21.0029863,105.865675,9000.0,173.07692307692307,18,16,1
4418,45.0,4.801504451949647,5.0,20.9931453,105.8548344,3300.0,73.33333333333333,60,6,0
4419,60.0,4.801504451949647,4.0,21.0075992,105.8545268,10200.0,170.0,92,14,0
4420,45.0,4.801504451949647,5.0,21.0091003,105.8564284,10000.0,222.22222222222223,84,14,1
4421,101.0,3.0,3.0,21.0132507,105.8657274,13000.0,128.7128712871287,53,3,1
4422,130.0,4.801504451949647,4.776731098605334,21.0184816,105.849405,55000.0,423.0769230769231,1,1,0
4423,46.0,4.0,6.0,20.9999773,105.8605893,8900.0,193.4782608695652,36,12,0
4424,175.0,8.0,8.0,21.0117469,105.8516541,71000.0,405.7142857142857,24,10,1
4425,46.0,4.0,5.0,20.9959104,105.8576533,7500.0,163.04347826086956,60,6,1
4426,48.0,5.0,5.0,21.0187567,105.8459098,26000.0,541.6666666666666,65,7,1
4427,25.0,2.0,3.0,21.0017328,105.8518211,6000.0,240.0,3,2,1
4428,80.0,3.0,6.0,20.9967604,105.8432719,26500.0,331.25,14,19,1
4429,35.0,4.0,6.0,21.0017059,105.8460708,7000.0,200.0,14,0,1
4430,45.0,6.0,5.0,20.9984191,105.8686194,5400.0,120.0,44,16,1
4431,70.0,6.0,6.0,20.9943831,105.8626999,10200.0,145.71428571428572,93,16,1
4432,33.0,3.0,5.0,21.0156387,105.8651446,2980.0,90.3030303030303,81,15,1
4433,28.0,4.801504451949647,4.776731098605334,21.0091542,105.86867,14000.0,500.0,56,5,0
