,dien_tich,phong_ngu,so_tang,mat_tien,noi_that,huong_nha,so_do,lat,long,gia,gia_m2,id_duong,ten_duong,do_rong_duong,id_phuong,ten_phuong
3188,90.0,4.801504451949647,6.0,6.0,,Đông-Bắc,Sổ đỏ chính chủ.,21.0053964,105.8569193,15000.0,166.66666666666666,5e958eea208d0d6d7648fe19,Đường Thanh Nhàn,,5e5501cbeb80a7245175e13e,Phường Thanh Nhàn
3189,30.2,3.0,3.0,,,Bắc,Sổ đỏ,21.0081338,105.8462749,13900.0,460.2649006622517,5e958eea208d0d6d7648fde1,Đường Đại Cồ Việt,,5e5501cbeb80a7245175e139,Phường Lê Đại Hành
3190,46.0,5.0,6.0,3.8,"Thang máy, đầy đủ.",,Sổ đỏ chính chủ,21.0069151,105.8656789,10800.0,234.7826086956522,5e958eea208d0d6d7648fde3,Đường Đê Trần Khát Chân,,,
3191,180.0,8.0,8.0,,,,Sổ hồng/ Sổ đỏ,21.0150152,105.8504667,70000.0,388.8888888888889,5e958eea208d0d6d7648fe24,Đường Triệu Việt Vương,35.0,5e5501cbeb80a7245175e137,Phường Bùi Thị Xuân
3192,105.0,3.0,3.0,,,,,20.9959104,105.8576533,22300.0,212.3809523809524,5e958eea208d0d6d7648fdf9,Đường Minh Khai,20.0,5e5501cbeb80a7245175e146,Phường Minh Khai
3193,42.0,4.0,4.0,,,,,20.9984853,105.8686635,11600.0,276.1904761904762,5e958eea208d0d6d7648fdf9,Đường Minh Khai,,5e5501cbeb80a7245175e146,Phường Minh Khai
3194,97.0,2.0,4.776731098605334,,,,,21.0091003,105.8564284,28500.0,293.8144329896907,5e958eea208d0d6d7648fe1f,Đường Trần Khát Chân,17.0,5e5501cbeb80a7245175e13e,Phường Thanh Nhàn
3195,33.0,4.0,4.0,,,,,21.0008074,105.8639799,3900.0,118.1818181818182,5e958eea208d0d6d7648fe2c,Đường Vĩnh Tuy,,5e5501cbeb80a7245175e142,Phường Vĩnh Tuy
3196,187.0,4.801504451949647,4.0,,,,,21.0180563,105.8537874,88000.0,470.5882352941176,5e958eea208d0d6d7648fdfb,Đường Ngô Thì Nhậm,,5e5501cbeb80a7245175e138,Phường Ngô Thì Nhậm
3197,55.0,1.0,1.0,,,,Sổ hồng/ Sổ đỏ,21.0029863,105.865675,13000.0,236.3636363636364,5e958eea208d0d6d7648fe18,Đường Thanh Lương,,5e5501cbeb80a7245175e13d,Phường Thanh Lương
3198,45.0,4.0,4.0,,,,Sổ hồng/ Sổ đỏ,20.9965725,105.8427916,7500.0,166.66666666666666,5e958eea208d0d6d7648fe4e,Phố Phố Vọng,10.0,5e5501cbeb80a7245175e141,Phường Đồng Tâm
3199,117.0,4.0,5.0,,,,Sổ hồng/ Sổ đỏ,20.9959104,105.8576533,14900.0,127.35042735042737,5e958eea208d0d6d7648fdf9,Đường Minh Khai,30.0,5e5501cbeb80a7245175e146,Phường Minh Khai
3200,28.0,3.0,4.0,,,,Sổ hồng/ Sổ đỏ,20.9981979,105.8673067,6500.0,232.14285714285717,5e958eea208d0d6d7648fdf9,Đường Minh Khai,12.0,5e5501cbeb80a7245175e146,Phường Minh Khai
3201,97.0,6.0,8.0,,,,Sổ hồng/ Sổ đỏ,21.0168656,105.8535492,43000.0,443.29896907216494,5e958eea208d0d6d7648fe4f,Phố Phù Đổng Thiên Vương,,5e5501cbeb80a7245175e138,Phường Ngô Thì Nhậm
3202,40.0,5.0,5.0,,,,Sổ hồng/ Sổ đỏ,20.998923,105.8532232,7000.0,175.0,5e958eea208d0d6d7648fe3f,Phố Hồng Mai,,5e5501cbeb80a7245175e143,Phường Bạch Mai
3203,66.0,4.801504451949647,4.776731098605334,,,,Sổ hồng/ Sổ đỏ,21.0091542,105.86867,14900.0,225.75757575757572,5e958eea208d0d6d7648fdf4,Đường Lê Đại Hành,,5e5501cbeb80a7245175e139,Phường Lê Đại Hành
3204,90.0,6.0,6.0,,,,Sổ hồng/ Sổ đỏ,21.0029863,105.865675,23000.0,255.55555555555557,5e958eea208d0d6d7648fe18,Đường Thanh Lương,40.0,5e5501cbeb80a7245175e13d,Phường Thanh Lương
3205,150.0,6.0,6.0,,,,Sổ hồng/ Sổ đỏ,20.9959104,105.8576533,30000.0,200.0,5e958eea208d0d6d7648fdf9,Đường Minh Khai,25.0,5e5501cbeb80a7245175e146,Phường Minh Khai
3206,36.0,3.0,5.0,,,,Sổ hồng/ Sổ đỏ,21.0062596,105.8456423,9000.0,250.0,5e958eea208d0d6d7648fe58,Phố Trần Đại Nghĩa,50.0,5e5501cbeb80a7245175e140,Phường Bách Khoa
3207,70.0,4.0,5.0,,,,Sổ hồng/ Sổ đỏ,20.9967604,105.8432719,16800.0,240.0,5e958eea208d0d6d7648fe36,Phố Đại La,40.0,5e5501cbeb80a7245175e141,Phường Đồng Tâm
3208,35.0,3.0,4.0,,,,Sổ hồng/ Sổ đỏ,21.0156387,105.8651446,5500.0,157.14285714285714,5e958eea208d0d6d7648fe26,Đường Trương Định,,5e5501cbeb80a7245175e147,Phường Trương Định
3209,80.0,4.0,5.0,,,,Sổ hồng/ Sổ đỏ,20.9959104,105.8576533,23500.0,293.75,5e958eea208d0d6d7648fdf9,Đường Minh Khai,40.0,5e5501cbeb80a7245175e146,Phường Minh Khai
3210,35.0,5.0,7.0,,,,Sổ hồng/ Sổ đỏ,21.0150152,105.8504667,24500.0,700.0,5e958eea208d0d6d7648fe24,Đường Triệu Việt Vương,,5e5501cbeb80a7245175e137,Phường Bùi Thị Xuân
3211,55.0,5.0,5.0,,,,Sổ hồng/ Sổ đỏ,21.0064511,105.8512692,22000.0,400.0,5e958eea208d0d6d7648fe31,Phố Bạch Mai,10.0,5e5501cbeb80a7245175e143,Phường Bạch Mai
3212,45.0,4.0,5.0,,,,Sổ hồng/ Sổ đỏ,21.0088308,105.8632384,10700.0,237.77777777777777,5e958eea208d0d6d7648fe1f,Đường Trần Khát Chân,,5e5501cbeb80a7245175e13d,Phường Thanh Lương
3213,41.0,5.0,4.0,,,,Sổ hồng/ Sổ đỏ,20.9867119,105.8411621,8400.0,204.8780487804878,5e958eea208d0d6d7648fde8,Đường Giải Phóng,10.0,5e5501cbeb80a7245175e141,Phường Đồng Tâm
3214,90.0,4.0,5.0,,,,Sổ hồng/ Sổ đỏ,20.9938119,105.8419579,18300.0,203.33333333333331,5e958eea208d0d6d7648fe4e,Phố Phố Vọng,,5e5501cbeb80a7245175e140,Phường Bách Khoa
3215,70.0,4.801504451949647,4.776731098605334,,,,Sổ hồng/ Sổ đỏ,20.9995814,105.8454528,11990.0,171.28571428571428,5e958eea208d0d6d7648fe58,Phố Trần Đại Nghĩa,,5e5501cbeb80a7245175e141,Phường Đồng Tâm
3216,231.0,4.0,2.0,,,,Sổ hồng/ Sổ đỏ,20.9967604,105.8432719,95000.0,311.4754098360656,5e958eea208d0d6d7648fe36,Phố Đại La,,5e5501cbeb80a7245175e141,Phường Đồng Tâm
3217,50.0,4.0,5.0,,,,Sổ hồng/ Sổ đỏ,20.9938119,105.8419579,12000.0,240.0,5e958eea208d0d6d7648fe4e,Phố Phố Vọng,,5e5501cbeb80a7245175e140,Phường Bách Khoa
3218,55.0,9.0,5.0,,,,Sổ hồng/ Sổ đỏ,20.9979326,105.8503243,5100.0,92.72727272727272,5e958eea208d0d6d7648fe31,Phố Bạch Mai,,5e5501cbeb80a7245175e143,Phường Bạch Mai
3219,60.0,4.801504451949647,4.776731098605334,,,,,21.0156387,105.8651446,6600.0,110.0,5e958eea208d0d6d7648fe26,Đường Trương Định,,5e5501cbeb80a7245175e147,Phường Trương Định
3220,175.0,4.801504451949647,4.776731098605334,,,,,21.0170575,105.8528472,100000.0,571.4285714285714,5e958eea208d0d6d7648fe59,Phố Trần Xuân Soạn,,5e5501cbeb80a7245175e137,Phường Bùi Thị Xuân
3221,145.0,4.801504451949647,4.776731098605334,,,,Sổ hồng/ Sổ đỏ,20.9965725,105.8427916,23500.0,162.06896551724137,5e958eea208d0d6d7648fe4e,Phố Phố Vọng,,5e5501cbeb80a7245175e141,Phường Đồng Tâm
3222,145.0,4.801504451949647,4.776731098605334,,,,,21.0150152,105.8504667,60000.0,413.7931034482759,5e958eea208d0d6d7648fe24,Đường Triệu Việt Vương,,5e5501cbeb80a7245175e137,Phường Bùi Thị Xuân
3223,231.0,4.801504451949647,4.776731098605334,,,,Sổ hồng/ Sổ đỏ,21.0161682,105.8493913,135000.0,551.0204081632653,5e958eea208d0d6d7648fe30,Phố Bà Triệu,,5e5501cbeb80a7245175e134,Phường Nguyễn Du
3224,35.0,3.0,3.0,,,,Sổ hồng/ Sổ đỏ,21.0156387,105.8651446,5050.0,144.28571428571428,5e958eea208d0d6d7648fe26,Đường Trương Định,15.0,5e5501cbeb80a7245175e147,Phường Trương Định
3225,60.0,6.0,5.0,,,,Sổ hồng/ Sổ đỏ,20.9965725,105.8427916,16500.0,275.0,5e958eea208d0d6d7648fe4e,Phố Phố Vọng,,5e5501cbeb80a7245175e141,Phường Đồng Tâm
3226,65.0,4.801504451949647,4.776731098605334,,,,Sổ hồng/ Sổ đỏ,20.9968349,105.8457932,16000.0,246.15384615384616,5e958eea208d0d6d7648fe58,Phố Trần Đại Nghĩa,30.0,5e5501cbeb80a7245175e139,Phường Lê Đại Hành
3227,130.0,4.801504451949647,4.776731098605334,,,,,21.0184816,105.849405,55000.0,423.0769230769231,5e958eea208d0d6d7648fdd9,Đường Bùi Thị Xuân,,5e5501cbeb80a7245175e137,Phường Bùi Thị Xuân
3228,150.0,4.801504451949647,4.776731098605334,,,,Sổ hồng/ Sổ đỏ,20.9959104,105.8576533,24000.0,160.0,5e958eea208d0d6d7648fdf0,Đường Kim Ngưu,,5e5501cbeb80a7245175e146,Phường Minh Khai
3229,120.0,4.801504451949647,4.776731098605334,,,,Sổ hồng/ Sổ đỏ,21.0075992,105.8545268,38500.0,320.8333333333333,5e958eea208d0d6d7648fe2d,Đường Võ Thị Sáu,,5e5501cbeb80a7245175e13e,Phường Thanh Nhàn
3230,35.0,3.0,3.0,,,,Sổ hồng/ Sổ đỏ,21.0156387,105.8651446,5050.0,144.28571428571428,5e958eea208d0d6d7648fe26,Đường Trương Định,12.0,5e5501cbeb80a7245175e147,Phường Trương Định
3231,85.0,4.801504451949647,4.776731098605334,,,,,21.0053964,105.8569193,15900.0,187.05882352941177,5e958eea208d0d6d7648fe19,Đường Thanh Nhàn,,5e5501cbeb80a7245175e13e,Phường Thanh Nhàn
3232,96.0,4.801504451949647,4.776731098605334,,,,,21.0017328,105.8518211,14500.0,151.04166666666666,5e958eea208d0d6d7648fe31,Phố Bạch Mai,,5e5501cbeb80a7245175e143,Phường Bạch Mai
3233,95.0,10.5,7.0,,,,Sổ hồng/ Sổ đỏ,21.0017328,105.8518211,31500.0,331.57894736842104,5e958eea208d0d6d7648fe31,Phố Bạch Mai,,5e5501cbeb80a7245175e143,Phường Bạch Mai
3234,43.0,3.0,5.0,,,,Sổ hồng/ Sổ đỏ,21.0062596,105.8456423,8500.0,197.67441860465115,5e958eea208d0d6d7648fe58,Phố Trần Đại Nghĩa,7.0,5e5501cbeb80a7245175e140,Phường Bách Khoa
3235,40.0,4.801504451949647,4.776731098605334,,,,,21.0004215,105.850545,5000.0,87.5,5e958eea208d0d6d7648fe31,Phố Bạch Mai,,5e5501cbeb80a7245175e143,Phường Bạch Mai
3236,120.0,4.801504451949647,4.776731098605334,,,,Sổ hồng/ Sổ đỏ,21.0125745,105.8462127,51000.0,425.0,5e958eea208d0d6d7648fe01,Đường Nguyễn Đình Chiểu,,5e5501cbeb80a7245175e139,Phường Lê Đại Hành
3237,70.0,4.801504451949647,1.0,,,,Sổ hồng/ Sổ đỏ,21.0115168,105.8533481,34000.0,485.7142857142857,5e958eea208d0d6d7648fe4d,Phố Phố Huế,,5e5501cbeb80a7245175e13b,Phường Phố Huế
3238,45.0,3.0,4.0,,,,Sổ hồng/ Sổ đỏ,20.9911093,105.8446343,3150.0,70.0,5e958eea208d0d6d7648fdfc,Đường Nguyễn An Ninh,3.0,5e5501cbeb80a7245175e147,Phường Trương Định
3239,67.0,4.801504451949647,4.776731098605334,,,,Sổ hồng/ Sổ đỏ,21.0125745,105.8462127,33000.0,492.53731343283584,5e958eea208d0d6d7648fe01,Đường Nguyễn Đình Chiểu,,5e5501cbeb80a7245175e139,Phường Lê Đại Hành
3240,86.0,4.0,5.0,,,,Sổ hồng/ Sổ đỏ,21.008903,105.858755,28500.0,331.3953488372093,5e958eea208d0d6d7648fe1f,Đường Trần Khát Chân,,5e5501cbeb80a7245175e13a,Phường Đồng Nhân
3241,90.0,2.0,1.0,,,,Sổ hồng/ Sổ đỏ,21.0017328,105.8518211,15000.0,166.66666666666666,5e958eea208d0d6d7648fe31,Phố Bạch Mai,,5e5501cbeb80a7245175e143,Phường Bạch Mai
3242,86.0,4.801504451949647,4.776731098605334,,,,,20.9967604,105.8432719,5000.0,226.74418604651163,5e958eea208d0d6d7648fe36,Phố Đại La,,5e5501cbeb80a7245175e141,Phường Đồng Tâm
3243,120.0,4.801504451949647,1.0,,,,Sổ hồng/ Sổ đỏ,20.9968349,105.8457932,8300.0,69.16666666666667,5e958eea208d0d6d7648fe58,Phố Trần Đại Nghĩa,,5e5501cbeb80a7245175e141,Phường Đồng Tâm
3244,50.0,5.0,5.0,,,,Sổ hồng/ Sổ đỏ,21.0002928,105.8586844,6300.0,126.0,5e958eea208d0d6d7648fe31,Phố Bạch Mai,,5e5501cbeb80a7245175e143,Phường Bạch Mai
3245,120.0,4.801504451949647,1.0,,,,Sổ hồng/ Sổ đỏ,21.0023036,105.8489024,10500.0,87.5,5e958eea208d0d6d7648fe52,Phố Tạ Quang Bửu,,5e5501cbeb80a7245175e140,Phường Bách Khoa
3246,62.0,4.801504451949647,4.776731098605334,,,,,20.9995814,105.8454528,21000.0,338.7096774193548,5e958eea208d0d6d7648fe58,Phố Trần Đại Nghĩa,,5e5501cbeb80a7245175e141,Phường Đồng Tâm
3247,160.0,4.801504451949647,4.776731098605334,,,,Sổ hồng/ Sổ đỏ,20.996536,105.862438,40000.0,250.0,5e958eea208d0d6d7648fdf9,Đường Minh Khai,,,
3248,80.0,3.0,5.0,,,,Sổ hồng/ Sổ đỏ,21.0087159,105.8538723,28000.0,350.0,5e958eea208d0d6d7648fe1f,Đường Trần Khát Chân,,5e5501cbeb80a7245175e13b,Phường Phố Huế
3249,64.0,4.0,4.0,,,,Sổ hồng/ Sổ đỏ,20.995818,105.8498965,6000.0,93.75,5e958eea208d0d6d7648fe31,Phố Bạch Mai,,5e5501cbeb80a7245175e143,Phường Bạch Mai
3250,40.0,5.0,6.0,,,,Sổ hồng/ Sổ đỏ,21.0017328,105.8518211,5950.0,148.75,5e958eea208d0d6d7648fe31,Phố Bạch Mai,,5e5501cbeb80a7245175e143,Phường Bạch Mai
3251,100.0,4.801504451949647,8.0,,,,Sổ hồng/ Sổ đỏ,21.0081338,105.8462749,47000.0,470.0,5e958eea208d0d6d7648fde1,Đường Đại Cồ Việt,,5e5501cbeb80a7245175e139,Phường Lê Đại Hành
3252,30.0,5.0,6.0,,,,Sổ hồng/ Sổ đỏ,21.0053964,105.8569193,6500.0,216.66666666666663,5e958eea208d0d6d7648fe19,Đường Thanh Nhàn,,5e5501cbeb80a7245175e13e,Phường Thanh Nhàn
3253,130.0,4.0,4.0,,,,Sổ hồng/ Sổ đỏ,21.0107657,105.8457618,69000.0,530.7692307692307,5e958eea208d0d6d7648fdf4,Đường Lê Đại Hành,,5e5501cbeb80a7245175e139,Phường Lê Đại Hành
3254,88.0,4.801504451949647,4.0,,,,Sổ hồng/ Sổ đỏ,21.0016747,105.8468011,26800.0,304.54545454545456,5e958eea208d0d6d7648fe44,Phố Lê Thanh Nghị,,5e5501cbeb80a7245175e143,Phường Bạch Mai
3255,35.0,5.0,5.0,,,,Sổ hồng/ Sổ đỏ,21.0136601,105.8499624,18000.0,514.2857142857143,5e958eea208d0d6d7648fdd9,Đường Bùi Thị Xuân,,5e5501cbeb80a7245175e137,Phường Bùi Thị Xuân
3256,32.0,2.0,4.0,,,Tây,Sổ hồng/ Sổ đỏ,21.0161682,105.8493913,16700.0,521.875,5e958eea208d0d6d7648fe00,Đường Nguyễn Du,,5e5501cbeb80a7245175e134,Phường Nguyễn Du
3257,77.0,9.0,6.0,,,Nam,Sổ hồng/ Sổ đỏ,21.0029863,105.865675,23500.0,305.1948051948052,5e958eea208d0d6d7648fe41,Phố Lạc Trung,,5e5501cbeb80a7245175e142,Phường Vĩnh Tuy
3258,30.0,3.0,5.0,,,,Sổ hồng/ Sổ đỏ,21.0003977,105.8697617,5900.0,196.66666666666663,5e958eea208d0d6d7648fe48,Phố Mạc Thị Bưởi,,5e5501cbeb80a7245175e142,Phường Vĩnh Tuy
3259,50.0,4.801504451949647,4.776731098605334,,,,,21.0159351,105.8624079,12500.0,250.0,5e958eea208d0d6d7648fe1e,Đường Trần Khánh Dư,,5e5501cbeb80a7245175e135,Phường Bạch Đằng
3260,90.0,4.0,4.0,,,,Sổ hồng/ Sổ đỏ,21.0004215,105.850545,16500.0,183.33333333333331,5e958eea208d0d6d7648fe31,Phố Bạch Mai,,5e5501cbeb80a7245175e143,Phường Bạch Mai
3261,30.0,5.0,7.0,,,,Sổ hồng/ Sổ đỏ,21.0136601,105.8499624,28000.0,933.3333333333334,5e958eea208d0d6d7648fe15,Đường Tô Hiến Thành,,5e5501cbeb80a7245175e137,Phường Bùi Thị Xuân
3262,70.0,3.0,3.0,,,,Sổ hồng/ Sổ đỏ,21.0028316,105.8590463,16800.0,240.0,5e958eea208d0d6d7648fe19,Đường Thanh Nhàn,,5e5501cbeb80a7245175e13e,Phường Thanh Nhàn
3263,90.0,4.801504451949647,4.776731098605334,,,,,20.9963776,105.8624791,29000.0,322.22222222222223,5e958eea208d0d6d7648fdf0,Đường Kim Ngưu,,5e5501cbeb80a7245175e142,Phường Vĩnh Tuy
3264,55.0,2.0,2.0,,,Nam,Sổ hồng/ Sổ đỏ,21.0101897,105.8534686,23000.0,418.1818181818182,5e958eea208d0d6d7648fe57,Phố Thịnh Yên,,5e5501cbeb80a7245175e13b,Phường Phố Huế
3265,56.0,4.0,4.0,,,,Sổ hồng/ Sổ đỏ,21.0150152,105.8504667,42000.0,750.0,5e958eea208d0d6d7648fe24,Đường Triệu Việt Vương,,5e5501cbeb80a7245175e137,Phường Bùi Thị Xuân
3266,231.0,6.0,4.0,,,,Sổ hồng/ Sổ đỏ,21.003713,105.8513296,11062479.999999998,38680.0,5e958eea208d0d6d7648fe19,Đường Thanh Nhàn,30.0,5e5501cbeb80a7245175e13e,Phường Thanh Nhàn
3267,100.0,4.801504451949647,4.776731098605334,,,,,20.9916904,105.8442862,6000.0,60.0,5e958eea208d0d6d7648fdfc,Đường Nguyễn An Ninh,,5e5501cbeb80a7245175e135,Phường Bạch Đằng
3268,43.0,4.801504451949647,4.776731098605334,,,,Sổ hồng/ Sổ đỏ,20.9959104,105.8576533,6500.0,151.1627906976744,5e958eea208d0d6d7648fdf9,Đường Minh Khai,,5e5501cbeb80a7245175e146,Phường Minh Khai
3269,41.0,5.0,4.0,,,,Sổ hồng/ Sổ đỏ,20.9867119,105.8411621,8400.0,204.8780487804878,5e958eea208d0d6d7648fde8,Đường Giải Phóng,,5e5501cbeb80a7245175e141,Phường Đồng Tâm
3270,79.0,4.0,3.0,,,,Sổ hồng/ Sổ đỏ,20.9967604,105.8432719,21000.0,265.82278481012656,5e958eea208d0d6d7648fe36,Phố Đại La,50.0,5e5501cbeb80a7245175e141,Phường Đồng Tâm
3271,20.0,3.0,5.0,,,,Sổ hồng/ Sổ đỏ,21.0053964,105.8569193,5500.0,275.0,5e958eea208d0d6d7648fe19,Đường Thanh Nhàn,,5e5501cbeb80a7245175e13e,Phường Thanh Nhàn
3272,28.0,3.0,3.0,,,,Sổ hồng/ Sổ đỏ,20.9959104,105.8576533,8500.0,303.57142857142856,5e958eea208d0d6d7648fdf9,Đường Minh Khai,,5e5501cbeb80a7245175e146,Phường Minh Khai
3273,55.0,4.801504451949647,4.776731098605334,,,,,21.0112392,105.8602223,9600.0,174.54545454545453,,,,5e5501cbeb80a7245175e13c,Phường Đống Mác
3274,65.0,4.0,5.0,,,Bắc,Sổ hồng/ Sổ đỏ,21.0053964,105.8569193,18000.0,276.9230769230769,5e958eea208d0d6d7648fe19,Đường Thanh Nhàn,,5e5501cbeb80a7245175e13e,Phường Thanh Nhàn
3275,86.0,4.801504451949647,4.0,,,,Sổ hồng/ Sổ đỏ,21.0095052,105.846229,12800.0,148.8372093023256,5e958eea208d0d6d7648fdf4,Đường Lê Đại Hành,,5e5501cbeb80a7245175e139,Phường Lê Đại Hành
3276,80.0,6.0,5.0,,,,Sổ hồng/ Sổ đỏ,21.0004215,105.850545,23000.0,287.5,5e958eea208d0d6d7648fe31,Phố Bạch Mai,,5e5501cbeb80a7245175e143,Phường Bạch Mai
3277,40.0,5.0,5.0,,,,Sổ hồng/ Sổ đỏ,21.0170158,105.8507508,25000.0,625.0,5e958eea208d0d6d7648fe20,Đường Trần Nhân Tông,15.0,5e5501cbeb80a7245175e137,Phường Bùi Thị Xuân
3278,140.0,4.0,2.0,,,Đông,Sổ hồng/ Sổ đỏ,21.0004215,105.850545,30000.0,214.28571428571428,5e958eea208d0d6d7648fe31,Phố Bạch Mai,7.0,5e5501cbeb80a7245175e143,Phường Bạch Mai
3279,40.0,4.0,4.0,,,,Sổ hồng/ Sổ đỏ,20.991445,105.844525,5700.0,187.5,5e958eea208d0d6d7648fdfc,Đường Nguyễn An Ninh,24.0,5e5501cbeb80a7245175e147,Phường Trương Định
3280,40.0,4.801504451949647,1.0,,,Bắc,Sổ hồng/ Sổ đỏ,21.0017059,105.8460708,4150.0,103.75,5e958eea208d0d6d7648fe44,Phố Lê Thanh Nghị,,5e5501cbeb80a7245175e140,Phường Bách Khoa
3281,50.0,4.801504451949647,4.776731098605334,,,,Sổ hồng/ Sổ đỏ,20.9959104,105.8576533,16000.0,320.0,5e958eea208d0d6d7648fdf9,Đường Minh Khai,,5e5501cbeb80a7245175e146,Phường Minh Khai
3282,25.0,5.0,4.776731098605334,,,,Sổ đỏ,21.0114769,105.859342,6900.0,276.0,,,,5e5501cbeb80a7245175e13c,Phường Đống Mác
3283,90.0,5.0,4.776731098605334,,,,Sổ đỏ,21.0004215,105.850545,20000.0,222.22222222222223,,,,5e5501cbeb80a7245175e143,Phường Bạch Mai
3284,25.0,2.0,4.776731098605334,,,,Sổ đỏ,21.0123071,105.8451758,6500.0,260.0,,,,5e5501cbeb80a7245175e139,Phường Lê Đại Hành
3285,35.0,4.0,4.776731098605334,,,,Sổ đỏ,21.0027377,105.8574772,6900.0,197.14285714285717,,,,5e5501cbeb80a7245175e13e,Phường Thanh Nhàn
3286,82.0,2.0,4.776731098605334,,,,Sổ đỏ,21.0115168,105.8533481,18000.0,219.5121951219512,5e958eea208d0d6d7648fe4d,Phố Phố Huế,,5e5501cbeb80a7245175e136,Phường Phạm Đình Hổ
3287,231.0,6.0,4.776731098605334,,,,Sổ đỏ,21.0028982,105.8538077,17000.0,34.0,,,,5e5501cbeb80a7245175e143,Phường Bạch Mai
3288,55.0,4.0,4.776731098605334,,,,Không xác định,21.0042694,105.8459098,17000.0,309.09090909090907,,,,5e5501cbeb80a7245175e140,Phường Bách Khoa
3289,115.0,10.5,9.0,5.0,,,,21.0164338,105.8503476,77000.0,669.5652173913044,5e958eea208d0d6d7648fe24,Đường Triệu Việt Vương,,5e5501cbeb80a7245175e137,Phường Bùi Thị Xuân
3290,30.0,3.0,4.776731098605334,,,,Sổ đỏ,20.9995814,105.8454528,2300.0,76.66666666666667,,,,5e5501cbeb80a7245175e141,Phường Đồng Tâm
3291,40.0,5.0,4.776731098605334,,,,Sổ đỏ,21.0034595,105.8477957,8000.0,200.0,,,,5e5501cbeb80a7245175e140,Phường Bách Khoa
3292,82.0,2.0,4.776731098605334,,,,Sổ đỏ,21.0004215,105.850545,17000.0,207.3170731707317,,,,5e5501cbeb80a7245175e143,Phường Bạch Mai
3293,80.0,6.0,4.776731098605334,,,,Không xác định,21.0042694,105.8459098,26000.0,325.0,,,,5e5501cbeb80a7245175e140,Phường Bách Khoa
3294,60.0,5.0,4.776731098605334,,,,Sổ đỏ,21.0042694,105.8459098,18000.0,300.0,,,,5e5501cbeb80a7245175e140,Phường Bách Khoa
3295,105.0,10.5,4.0,89.0,,,,20.9979326,105.8503243,14900.0,141.9047619047619,5e958eea208d0d6d7648fe31,Phố Bạch Mai,,5e5501cbeb80a7245175e143,Phường Bạch Mai
3296,33.0,2.0,3.0,3.0,,,Sổ đỏ sẵn sàng,20.9966858,105.8738462,8200.0,248.4848484848485,5e958eea208d0d6d7648fde0,Đường Dương Văn Bé,,5e5501cbeb80a7245175e142,Phường Vĩnh Tuy
3297,105.0,10.5,4.0,9.0,,,Đã có sổ,20.9979326,105.8503243,15000.0,142.85714285714286,5e958eea208d0d6d7648fe31,Phố Bạch Mai,,5e5501cbeb80a7245175e143,Phường Bạch Mai
3298,150.0,10.5,10.5,7.0,Cao cấp.,,Sổ đỏ chính chủ,21.014855,105.8504718,70000.0,466.6666666666667,5e958eea208d0d6d7648fdd9,Đường Bùi Thị Xuân,,5e5501cbeb80a7245175e137,Phường Bùi Thị Xuân
3299,36.0,4.801504451949647,6.0,3.2,,,,21.0115971,105.8533051,5500.0,152.77777777777777,5e958eea208d0d6d7648fe31,Phố Bạch Mai,3.0,,
3300,209.0,6.0,4.776731098605334,,,,Sổ đỏ,21.0004215,105.850545,88000.0,421.05263157894734,,,,5e5501cbeb80a7245175e143,Phường Bạch Mai
3301,76.0,4.0,6.0,6.0,,,Sổ đỏ pháp lý rõ ràng.,21.0018882,105.8456614,26500.0,348.6842105263158,5e958eea208d0d6d7648fe44,Phố Lê Thanh Nghị,,5e5501cbeb80a7245175e140,Phường Bách Khoa
3302,75.0,4.801504451949647,7.0,6.0,Thông sàn kinh doanh có thể cải tạo.,,Sổ đỏ,21.0018882,105.8456614,25300.0,337.3333333333333,5e958eea208d0d6d7648fe44,Phố Lê Thanh Nghị,,5e5501cbeb80a7245175e140,Phường Bách Khoa
3303,150.0,1.0,1.0,4.5,,,Đã có sổ đỏ.,21.01193,105.850696,70000.0,466.6666666666667,5e958eea208d0d6d7648fdd9,Đường Bùi Thị Xuân,,5e5501cbeb80a7245175e137,Phường Bùi Thị Xuân
3305,231.0,10.0,5.0,10.0,Hiện đại sang trọng,,Sổ đỏ chính chủ vuông vắn,21.0117469,105.8516541,98000.0,251.42857142857144,5e958eea208d0d6d7648fe4d,Phố Phố Huế,,5e5501cbeb80a7245175e13b,Phường Phố Huế
3306,231.0,6.0,4.776731098605334,,,,Sổ đỏ,20.996569,105.8427741,15500.0,44.285714285714285,5e958eea208d0d6d7648fe4e,Phố Phố Vọng,,5e5501cbeb80a7245175e141,Phường Đồng Tâm
3307,109.0,4.801504451949647,4.776731098605334,5.5,Nhà cũ nên chỉ tính đất,,,21.0022207,105.8508119,25000.0,229.3577981651376,5e958eea208d0d6d7648fe31,Phố Bạch Mai,,5e5501cbeb80a7245175e143,Phường Bạch Mai
3308,40.0,3.0,4.776731098605334,,,,Sổ đỏ,21.0151319,105.8640895,5500.0,137.5,,,,5e5501cbeb80a7245175e135,Phường Bạch Đằng
3309,60.0,4.0,3.0,5.2,,,Sổ đỏ chính chủ,21.0022207,105.8508119,19700.0,328.3333333333333,5e958eea208d0d6d7648fe31,Phố Bạch Mai,,5e5501cbeb80a7245175e143,Phường Bạch Mai
